1000013631	3900
1000001886	2902
1000017185	3812
1000001884	530
1000017187	978
1000017189	3938
1000005509	2749
1000013187	455
1000002008	4352
1000017742	1516
1000017740	1271
1000018507	3098
1000017746	1417
1000018168	3816
1000000499	2527
1000017749	3459
1000001182	4749
1000018162	4915
1000018160	671
1000018769	1131
1000012326	1346
1000012401	3063
1000012324	2337
1000018949	1447
1000012320	560
1000018945	1065
1000018762	2748
1000018940	3922
1000018767	3003
1000012328	55
1000015674	4401
1000003938	4381
1000008780	4204
1000015670	2464
1000014486	4407
1000015672	3500
1000012107	4229
1000012457	3203
1000012451	4339
1000016657	645
1000002348	680
1000013453	3963
1000008767	4892
1000017619	2774
1000002344	4431
1000016344	931
1000002346	1450
1000016346	1848
1000002340	2549
1000016340	5095
1000002342	2677
1000016342	4538
1000000595	3936
1000016589	1227
1000016587	3393
1000003155	4288
1000016585	5009
1000005403	4546
1000016583	1179
1000016581	5060
1000002749	2507
1000012219	3973
1000008062	4341
1000020309	1919
1000012213	2954
1000014720	531
1000014722	4292
1000012217	3855
1000014724	464
1000002747	1456
1000011007	492
1000018870	4858
1000011004	4178
1000011002	694
1000015079	3798
1000008870	1995
1000003246	3805
1000015074	3384
1000008874	209
1000014240	2914
1000015070	3974
1000008877	3787
1000014924	5110
1000012074	929
1000013838	2825
1000006716	4483
1000006243	925
1000006714	4576
1000012587	1686
1000006712	2292
1000006247	3583
1000006710	3462
1000006249	2562
1000017362	2762
1000017364	497
1000017366	652
1000006718	3243
1000002105	4584
1000017597	4689
1000010126	4656
1000018598	35
1000011877	4648
1000012927	5218
1000011915	562
1000015290	3553
1000002866	2761
1000011913	803
1000007926	5144
1000012330	4364
1000011919	3563
1000007441	2395
1000015101	1857
1000007447	293
1000015454	709
1000007449	2714
1000015456	269
1000014988	944
1000015452	4146
1000005806	1845
1000012064	4808
1000018669	2993
1000018282	4399
1000014947	3751
1000005968	4941
1000008476	1225
1000006400	5142
1000018594	462
1000006404	969
1000014857	1840
1000016166	1814
1000015588	1418
1000015586	4256
1000013023	4662
1000008051	1431
1000016168	2623
1000014859	3195
1000006352	4883
1000003326	4094
1000006619	3501
1000014188	498
1000011464	1675
1000011357	2451
1000014184	2387
1000011355	2218
1000014186	1146
1000011353	3058
1000008753	810
1000013946	5267
1000014182	1594
1000010754	991
1000010756	331
1000010696	4859
1000012915	3169
1000009659	4626
1000005744	5130
1000012919	973
1000010759	1558
1000011460	3607
1000007580	1604
1000005746	1644
1000008822	3182
1000016922	3272
1000011462	2841
1000018616	2703
1000018808	3925
1000003031	1178
1000011744	3064
1000003745	578
1000009634	2722
1000003743	2478
1000005808	519
1000003037	1643
1000000372	4980
1000003039	1870
1000006060	2161
1000006062	728
1000006064	2100
1000007598	2752
1000015024	4682
1000010538	4382
1000007916	3569
1000007914	1632
1000005483	4722
1000007918	4182
1000008872	5170
1000012377	3337
1000012995	2727
1000019618	3236
1000019225	5120
1000002606	1559
1000008049	1203
1000011594	4512
1000011596	1281
1000008045	4991
1000017981	659
1000017983	2059
1000017985	308
1000017987	2572
1000012865	5226
1000016371	3863
1000012867	1868
1000011756	46
1000012863	1202
1000012869	4807
1000008684	1958
1000010983	4479
1000008680	2668
1000004359	2461
1000014557	4802
1000000451	2826
1000000457	1432
1000018499	2065
1000003633	4891
1000007758	3112
1000003631	1030
1000000459	2450
1000003637	2480
1000011684	5197
1000003635	4873
1000003988	1016
1000001273	4977
1000000679	1409
1000001275	552
1000001277	3517
1000020167	5118
1000000856	3037
1000000673	748
1000012371	4220
1000016900	260
1000016906	19
1000012797	4837
1000012379	1175
1000005990	3434
1000007754	2147
1000007824	1260
1000003810	1091
1000005994	2523
1000003815	2076
1000010597	4590
1000010404	602
1000009407	4316
1000006245	3792
1000016504	3346
1000010401	2909
1000016373	4702
1000013031	2977
1000003986	2418
1000007750	4796
1000007578	4812
1000010593	4666
1000016200	2415
1000004248	4404
1000007138	3901
1000020769	353
1000007134	4453
1000020767	2143
1000004240	804
1000007130	4798
1000006724	2520
1000007132	3189
1000022213	1646
1000001415	4125
1000004111	1119
1000019480	2846
1000002593	1170
1000012373	3489
1000001412	3091
1000006722	4301
1000019488	5055
1000013597	4848
1000014222	48
1000008966	4736
1000014224	539
1000006720	2569
1000014226	4561
1000014229	1395
1000013033	3249
1000001945	4103
1000003600	4708
1000017567	3873
1000017565	1873
1000009316	4713
1000019558	746
1000009314	1245
1000018573	1904
1000019006	3675
1000019556	2135
1000019002	3357
1000017569	4056
1000013591	3847
1000004027	1790
1000004024	2053
1000020157	2784
1000004021	955
1000000681	4939
1000018628	3834
1000018209	4434
1000010007	5234
1000005374	4348
1000001303	371
1000017334	2567
1000005370	4533
1000014873	4846
1000016850	167
1000017767	5178
1000017629	3806
1000020401	1157
1000013121	3681
1000018689	4285
1000017627	2183
1000018682	3187
1000017761	4744
1000010665	2487
1000002975	1407
1000002973	3904
1000014792	1749
1000002971	487
1000017857	4972
1000018376	2635
1000015846	2444
1000016769	1512
1000002699	561
1000018372	1898
1000014539	1263
1000018370	4340
1000015840	266
1000007786	3662
1000019172	3197
1000005978	448
1000002403	780
1000019176	3646
1000005758	3536
1000021798	1683
1000005756	3713
1000007857	1307
1000005970	1137
1000019178	2385
1000005976	3838
1000004232	4767
1000002409	594
1000019063	2470
1000002999	1833
1000008916	5005
1000016621	95
1000008912	636
1000008910	2194
1000002991	125
1000017683	4777
1000002993	3193
1000002995	2419
1000002997	2232
1000008918	1351
1000005576	1798
1000001890	3504
1000017195	1784
1000013190	1187
1000017193	3505
1000013196	956
1000017191	2516
1000013194	174
1000003859	3888
1000001898	1243
1000016625	2375
1000007859	3194
1000017199	1483
1000012259	3055
1000014408	1181
1000015946	3498
1000017753	1522
1000000297	3052
1000017755	3971
1000018197	668
1000017757	2650
1000018195	2928
1000017759	39
1000003800	1446
1000018199	2276
1000018213	2477
1000014406	3475
1000017589	3391
1000018203	3088
1000018972	4568
1000013293	1467
1000018758	2769
1000018207	2519
1000015288	4591
1000018977	5189
1000009132	3146
1000018979	1011
1000018756	4637
1000015938	2998
1000002576	3560
1000002574	4189
1000011519	2125
1000002194	45
1000014038	5217
1000012468	3361
1000002198	2411
1000004415	3420
1000018744	1436
1000010024	4477
1000013445	3
1000012663	2212
1000013447	1316
1000002350	2935
1000016375	276
1000013443	3652
1000016377	926
1000010661	3010
1000018993	1760
1000012669	504
1000006398	4203
1000012661	4943
1000009577	2282
1000016579	5266
1000013337	4906
1000013394	5253
1000014718	3730
1000002500	2182
1000002758	349
1000012267	2111
1000002755	570
1000009049	496
1000012262	2403
1000014712	1961
1000005852	5053
1000019736	1505
1000015068	1900
1000014204	5225
1000008868	3028
1000015064	2871
1000008864	2251
1000015060	1733
1000015062	4149
1000020725	4621
1000015409	5252
1000003402	4337
1000010029	3871
1000018449	4199
1000005688	3388
1000022229	2728
1000006467	5258
1000022452	4163
1000013842	4247
1000022457	913
1000022454	3649
1000016149	4880
1000016486	2287
1000016484	4213
1000015668	104
1000016482	1892
1000016480	450
1000017374	4605
1000015662	2439
1000017173	3244
1000015660	744
1000015666	3271
1000017177	2879
1000004318	3278
1000006870	1205
1000015282	1782
1000016508	4138
1000015284	2551
1000022312	4527
1000015286	529
1000002735	2799
1000000349	5090
1000012573	347
1000012718	4470
1000015115	759
1000018037	2987
1000000347	3876
1000012712	3402
1000006187	3477
1000005294	4707
1000006185	896
1000006835	4205
1000006181	2859
1000013373	107
1000000345	3332
1000016526	4795
1000006479	2383
1000006477	1102
1000016153	3300
1000012487	193
1000016157	906
1000016398	1599
1000013279	2852
1000000616	3027
1000013377	2869
1000012238	2296
1000016391	149
1000019534	2992
1000016395	5013
1000003489	1125
1000016408	4600
1000003480	1852
1000013451	4845
1000003484	4332
1000018489	4894
1000016406	4697
1000018242	2915
1000014889	3012
1000012900	3145
1000018064	4928
1000019498	1883
1000004147	3586
1000014887	2288
1000016404	1783
1000006988	1353
1000014883	3067
1000017917	3537
1000006696	3385
1000006694	3964
1000006921	4367
1000012430	3597
1000016402	2608
1000006698	3606
1000007055	2975
1000008662	3227
1000006503	764
1000007586	2215
1000018190	4074
1000003001	0
1000003003	2349
1000006054	1322
1000006388	4282
1000006056	3955
1000006509	4287
1000006050	4177
1000003009	4130
1000006052	3533
1000010812	2798
1000012340	3613
1000007900	1929
1000007902	3982
1000003268	4804
1000007904	2851
1000007906	4385
1000010669	4200
1000001564	5051
1000008070	3179
1000014085	2224
1000014087	837
1000003798	2393
1000014081	1318
1000018810	2834
1000014083	2345
1000017997	3732
1000003796	1804
1000017993	1339
1000006841	4614
1000017991	94
1000003793	2554
1000000687	126
1000010683	1863
1000000685	1647
1000016117	3473
1000008676	1889
1000012359	3903
1000006847	1124
1000008678	3867
1000007590	2540
1000003320	5056
1000000441	336
1000000443	411
1000018922	3428
1000000445	3582
1000000447	2612
1000003649	5269
1000003647	802
1000003645	1337
1000012342	4566
1000003643	581
1000003317	211
1000004343	1972
1000004341	1420
1000013055	1684
1000014788	3329
1000016978	4245
1000004345	605
1000016976	4113
1000016974	2459
1000000846	267
1000016972	4380
1000000664	73
1000016970	228
1000007835	1571
1000005986	284
1000010410	1367
1000003863	2942
1000007833	3342
1000003861	999
1000003606	2493
1000010418	1255
1000002741	4418
1000005988	2510
1000017360	3692
1000011439	1309
1000003604	2092
1000007804	2617
1000011433	1514
1000014150	15
1000011431	3862
1000016512	3362
1000011437	401
1000014154	150
1000011435	4596
1000008786	2735
1000007122	3546
1000007120	2981
1000022207	249
1000007126	4913
1000004238	2373
1000004236	3318
1000005924	4935
1000004234	3170
1000007128	1104
1000020771	1549
1000008788	1681
1000019964	1671
1000004167	282
1000004164	1590
1000002399	3277
1000004163	1288
1000004692	1701
1000003651	3427
1000020093	3960
1000017511	4975
1000004169	1978
1000014235	3857
1000014233	2302
1000010143	3293
1000014231	3735
1000018013	2764
1000002363	4815
1000016379	5000
1000014238	2805
1000019560	2131
1000013171	3192
1000017577	1687
1000019563	1747
1000017571	3701
1000019548	598
1000017573	2586
1000019567	1479
1000020727	3532
1000016984	1369
1000002181	4794
1000018118	3843
1000004580	5059
1000005280	4115
1000019760	2594
1000012823	1939
1000019766	4922
1000019764	2304
1000012249	2891
1000008092	1890
1000019768	3437
1000006736	3745
1000008094	4302
1000012825	2208
1000005362	2524
1000019588	3306
1000005366	4117
1000005364	1457
1000019582	1791
1000017456	3407
1000019580	4830
1000017943	2486
1000019586	470
1000019584	65
1000017611	3339
1000017612	4832
1000014528	2636
1000018699	1785
1000018019	4821
1000017617	813
1000018695	2638
1000014522	334
1000018697	4325
1000014520	2085
1000018691	2600
1000014526	4654
1000014524	122
1000016716	4
1000007168	1610
1000016714	3987
1000000251	4397
1000016712	162
1000018368	11
1000016710	4681
1000016538	4111
1000018364	655
1000016902	3046
1000018366	3686
1000012936	3347
1000018360	607
1000018838	3412
1000018362	1015
1000010651	3186
1000001429	1925
1000019104	2408
1000019102	2619
1000019100	801
1000006730	2563
1000005960	1059
1000005962	1190
1000005740	3778
1000019108	1703
1000005966	3468
1000002213	4349
1000010178	2584
1000002217	3790
1000002215	3341
1000001949	2016
1000002219	797
1000005564	696
1000003851	5145
1000013617	201
1000005560	1204
1000005562	2401
1000005568	374
1000000552	2200
1000018181	1835
1000017765	1694
1000018183	3429
1000016629	3748
1000018185	1032
1000000683	4473
1000018187	1761
1000017763	984
1000018189	1489
1000014416	1772
1000002695	1343
1000010653	2896
1000016627	521
1000002690	1685
1000014410	1752
1000018211	2066
1000013291	3364
1000015944	2409
1000018964	1274
1000015942	5026
1000018746	3132
1000015940	2010
1000013297	851
1000018219	4455
1000009120	3633
1000018748	4893
1000019616	3143
1000019858	2089
1000009126	3684
1000013478	677
1000012476	2787
1000002135	2389
1000009287	4083
1000005348	3988
1000013470	2581
1000005407	5068
1000013472	889
1000015682	4028
1000013645	2088
1000013476	2344
1000002326	790
1000016366	2855
1000012673	1535
1000016364	2174
1000012675	4917
1000016362	620
1000002320	5017
1000012155	5004
1000018981	2895
1000005410	1311
1000018983	4649
1000005412	788
1000018985	1169
1000005414	2103
1000016369	2828
1000016560	3854
1000016562	22
1000012827	3518
1000005592	4902
1000016566	1098
1000001932	66
1000001930	5242
1000002488	5024
1000001936	4413
1000001934	4330
1000015688	4850
1000014702	4641
1000014700	4757
1000014706	3655
1000014704	3423
1000012275	2824
1000012277	5196
1000014708	5041
1000012271	4944
1000005615	4989
1000012273	4519
1000015722	1415
1000015720	4376
1000008891	2346
1000015726	3097
1000003778	4500
1000015724	2130
1000015728	4992
1000007098	2884
1000012017	3940
1000002039	1957
1000013649	2575
1000002033	3602
1000002031	1796
1000013320	5078
1000002037	936
1000002035	28
1000002200	4485
1000013874	2793
1000007318	3253
1000013870	3654
1000022447	2171
1000016494	833
1000016496	4756
1000011000	4762
1000016490	5071
1000015618	4489
1000016492	4187
1000007090	3367
1000011009	4983
1000015613	2661
1000019985	5108
1000015611	2034
1000013029	1981
1000016763	4335
1000004273	2862
1000020733	1973
1000015436	4827
1000004311	1817
1000015432	2324
1000006198	2680
1000018826	1727
1000013001	3647
1000012700	1655
1000006196	3011
1000006190	1149
1000012499	180
1000020737	3298
1000001240	4718
1000006465	1616
1000012493	4406
1000016144	3201
1000012495	831
1000016142	2725
1000012497	2277
1000006462	2108
1000016389	3581
1000020739	4088
1000017266	3800
1000009669	4547
1000016381	3842
1000003763	4506
1000016383	4505
1000016385	3687
1000003855	5165
1000016387	653
1000010443	3780
1000017707	2484
1000003498	1223
1000010737	2997
1000010734	2084
1000010732	2589
1000003491	1853
1000010887	1342
1000011600	207
1000018263	2644
1000011605	4781
1000010914	3070
1000014895	3481
1000011609	2801
1000015543	975
1000017491	2400
1000006999	2959
1000015547	3421
1000015545	2775
1000008528	2643
1000006685	198
1000006687	4847
1000014049	3921
1000003013	2782
1000006431	3113
1000003011	3723
1000016672	4890
1000020691	3614
1000007023	3403
1000003015	155
1000006473	1764
1000006511	3819
1000006042	1872
1000006513	4080
1000020839	3120
1000006046	649
1000006044	1569
1000012768	4092
1000006518	4361
1000017143	3208
1000012162	4984
1000011930	270
1000010080	1164
1000007922	4253
1000010082	447
1000014098	687
1000003277	1734
1000010086	772
1000005800	4066
1000010088	1129
1000014092	4005
1000003279	4390
1000014090	3884
1000014096	777
1000018306	3837
1000012352	4468
1000008066	310
1000010641	890
1000003787	1670
1000017967	278
1000017965	1612
1000003789	1517
1000016773	1319
1000012803	3095
1000008068	3232
1000011734	2027
1000005544	3226
1000010568	509
1000017866	4472
1000011732	4014
1000019212	3917
1000011831	4365
1000019647	1304
1000013327	5064
1000000476	963
1000005728	2305
1000003659	1521
1000019359	1077
1000000472	2499
1000003655	241
1000005868	2500
1000007338	1726
1000014047	4076
1000000478	2167
1000003301	1959
1000000302	2441
1000014163	1006
1000000300	1347
1000001786	1212
1000000874	2541
1000001780	1627
1000000876	1138
1000004356	4520
1000000878	2264
1000016967	4659
1000016961	1222
1000001788	428
1000016963	816
1000007807	4396
1000003875	3741
1000020697	2620
1000003877	3992
1000020695	656
1000010463	1469
1000003873	4215
1000010461	2970
1000019375	437
1000011407	3214
1000010399	1745
1000019373	825
1000010469	3972
1000011429	1910
1000014148	3985
1000011405	1634
1000014141	2657
1000011420	2505
1000014143	3018
1000001737	1251
1000014145	1992
1000011427	2074
1000008795	2201
1000014726	3832
1000008797	3480
1000020743	196
1000007152	2011
1000004228	754
1000007150	1836
1000020747	3488
1000004225	3600
1000000277	1473
1000016591	5164
1000008799	1455
1000011409	3007
1000004223	1193
1000015121	4061
1000004174	2506
1000004177	3559
1000004176	3588
1000004171	4047
1000006611	3791
1000004173	2192
1000005469	4789
1000015123	5100
1000012602	3141
1000000383	4727
1000017549	735
1000017818	4463
1000006374	5202
1000005888	1589
1000006194	2485
1000017812	2932
1000018517	123
1000017810	3217
1000018515	2809
1000005882	3241
1000017545	5215
1000017814	3021
1000018511	110
1000019576	1596
1000019574	2404
1000018505	5057
1000019572	234
1000019570	1132
1000010063	3762
1000010061	5003
1000010067	977
1000010065	320
1000019770	3062
1000010874	5102
1000022309	609
1000004591	2490
1000018571	4856
1000009970	3627
1000008080	2442
1000008082	1201
1000001256	1614
1000022305	1482
1000005317	2037
1000005315	2739
1000005313	3589
1000013046	285
1000003977	4741
1000004221	3212
1000004349	2294
1000019594	2140
1000005319	1454
1000017605	58
1000020239	826
1000014559	3520
1000002275	3793
1000014555	4633
1000014553	2924
1000017609	360
1000014551	2632
1000014398	1954
1000016704	3879
1000018352	394
1000018421	821
1000018354	5127
1000016700	4087
1000018356	1195
1000016702	1423
1000018358	4592
1000000893	2268
1000014392	1668
1000018429	2236
1000000896	124
1000016708	1700
1000014396	4343
1000005770	1579
1000019114	979
1000019979	2179
1000017183	4517
1000005774	822
1000019110	4089
1000005776	3069
1000000426	1869
1000005778	3623
1000001436	3690
1000005956	1503
1000007898	4857
1000005950	586
1000020845	4303
1000019975	1541
1000005558	1878
1000004016	3761
1000002202	2842
1000013634	2097
1000008064	4676
1000002206	4717
1000013603	4822
1000002208	4107
1000005552	4599
1000018491	5134
1000003432	2743
1000005556	1313
1000006460	4750
1000016518	3956
1000017779	791
1000017022	4310
1000017773	2102
1000018300	1160
1000005790	3638
1000021452	4862
1000005796	4562
1000001888	4677
1000017775	686
1000016639	1200
1000006744	1554
1000017020	1924
1000001882	4313
1000002688	1474
1000016631	4885
1000016633	34
1000016635	3570
1000016224	1753
1000016637	4016
1000018736	3975
1000018225	2978
1000018734	3234
1000018227	3220
1000013283	1592
1000018221	4488
1000013281	2817
1000014934	3024
1000009116	1854
1000002516	3204
1000010643	1743
1000019604	3831
1000018738	718
1000002512	3625
1000000715	4112
1000016220	2172
1000006372	3642
1000020137	1325
1000013462	525
1000002334	1499
1000002336	4249
1000005428	5198
1000012641	2692
1000000253	4658
1000002332	2234
1000013260	1410
1000005426	3899
1000013262	3049
1000002338	2489
1000013267	1197
1000016908	3944
1000014307	2921
1000006534	3526
1000001921	4191
1000001925	3447
1000014305	1996
1000001927	214
1000013019	4378
1000014776	4144
1000012845	1935
1000012243	1435
1000012245	4271
1000018166	2986
1000018642	2178
1000004382	1573
1000018640	3167
1000016266	5208
1000018646	4608
1000018644	2492
1000008881	2676
1000015046	317
1000008883	4333
1000015732	137
1000008885	4931
1000015734	2021
1000008887	3678
1000015736	2888
1000008889	3344
1000012022	3034
1000014300	4548
1000012024	2918
1000010635	3281
1000002029	3172
1000017834	298
1000010603	5243
1000005465	4043
1000002021	3274
1000019417	2980
1000006214	2810
1000002025	10
1000002027	182
1000013862	1259
1000012308	3722
1000013866	1270
1000017396	4748
1000022421	3848
1000010739	3766
1000003827	1451
1000004337	4699
1000015609	1762
1000014877	4298
1000015605	2230
1000014431	4634
1000015607	2177
1000014606	2729
1000010882	4011
1000015603	2556
1000001254	4978
1000014951	3184
1000006851	1938
1000014954	3366
1000019113	4095
1000010884	2754
1000020777	4670
1000009932	3531
1000009930	1915
1000015426	590
1000015421	299
1000010730	2361
1000009934	1737
1000014530	4041
1000009938	1847
1000011945	2596
1000015428	426
1000012732	4210
1000008405	1823
1000006452	722
1000008401	13
1000006456	5079
1000006994	2245
1000006458	3811
1000017963	1736
1000010645	2382
1000015549	3801
1000002243	3282
1000009591	3720
1000010186	4954
1000006990	3820
1000003462	5192
1000001305	5084
1000011386	1100
1000009593	1741
1000003466	3004
1000003464	287
1000011383	930
1000010724	2280
1000003468	1085
1000014926	1652
1000011388	3710
1000010720	2637
1000010891	113
1000019756	3734
1000011634	3693
1000016119	3176
1000011636	3445
1000015635	3911
1000014532	4142
1000015551	1163
1000012459	4426
1000015553	348
1000011638	2686
1000008539	1480
1000015541	4734
1000012109	4161
1000001956	4732
1000008531	1963
1000008533	2578
1000008535	618
1000017420	4690
1000008537	1588
1000020829	2199
1000006526	4136
1000006032	611
1000006030	4965
1000018497	4816
1000020821	476
1000020823	461
1000006528	171
1000012105	4184
1000006038	3815
1000007347	4565
1000002170	597
1000010094	2923
1000010092	463
1000010090	4387
1000002464	4738
1000015678	5119
1000007433	1258
1000010098	4254
1000017971	3130
1000000737	4289
1000017973	239
1000012819	1079
1000007118	3558
1000010657	297
1000005876	4208
1000011700	363
1000011702	2426
1000011704	3287
1000005491	4244
1000011706	2257
1000008656	221
1000000468	215
1000022385	4466
1000019289	742
1000000461	2289
1000000466	1371
1000000464	1377
1000007320	1824
1000003662	3465
1000006149	964
1000003664	2173
1000007324	1550
1000003666	4159
1000007326	637
1000003668	3998
1000006143	4170
1000006141	3866
1000021464	4927
1000012511	4447
1000000643	2781
1000003849	1116
1000010389	3077
1000003519	524
1000000863	695
1000008999	1046
1000004363	2688
1000010383	2818
1000003841	786
1000003843	866
1000020357	43
1000012643	2547
1000010385	699
1000013351	4914
1000014122	4615
1000003689	1426
1000010473	264
1000008996	1056
1000003682	2270
1000018701	3845
1000003680	3180
1000020689	1145
1000018846	3672
1000003684	4233
1000012694	2446
1000000799	4237
1000014179	3908
1000000795	3705
1000008993	566
1000014177	4438
1000011411	1472
1000000793	3525
1000014173	4441
1000004210	3822
1000007144	1073
1000004212	725
1000006040	4764
1000018842	3084
1000020751	875
1000004217	842
1000004219	638
1000007920	2700
1000007148	642
1000020759	2899
1000007924	3196
1000021804	51
1000021806	1885
1000021802	2529
1000003407	3554
1000021808	1724
1000017808	4947
1000018509	4784
1000005898	604
1000017559	271
1000010834	2958
1000017557	544
1000005894	4765
1000017555	1801
1000017802	1909
1000017553	1135
1000005890	1140
1000018503	251
1000017806	516
1000005980	4920
1000010078	1786
1000001393	4612
1000010072	404
1000016686	4542
1000010076	517
1000022319	3949
1000002844	5012
1000013285	3353
1000019295	2481
1000018519	3528
1000006900	3868
1000019742	3758
1000022311	4997
1000020425	3755
1000020835	403
1000019748	2197
1000022317	2557
1000020761	2203
1000010876	2901
1000005307	5150
1000005300	26
1000005302	1965
1000014577	4166
1000016738	2707
1000010946	4186
1000014549	99
1000003281	3603
1000014579	1487
1000016730	3458
1000010084	4660
1000014547	1658
1000004540	435
1000016736	147
1000015894	4721
1000018346	747
1000018433	4759
1000015890	868
1000003275	644
1000015892	2699
1000018340	2850
1000018439	3621
1000014385	1027
1000019123	2360
1000014383	2318
1000002617	1897
1000019126	184
1000018348	1806
1000004148	1293
1000005766	1534
1000005764	2610
1000005762	2243
1000005760	2437
1000004141	1425
1000016400	389
1000005948	4405
1000004145	4284
1000019901	2316
1000012985	2823
1000002235	3360
1000002237	3948
1000002231	536
1000005549	712
1000002233	2365
1000005547	1502
1000005545	1706
1000012197	2204
1000002239	4583
1000005540	3082
1000005788	1635
1000017709	3669
1000005780	1061
1000002041	5047
1000005782	2917
1000017703	1429
1000005786	601
1000017394	4226
1000018239	2870
1000016609	2956
1000003782	62
1000018233	650
1000001395	2792
1000019138	3257
1000018237	5224
1000016601	4169
1000015966	1296
1000016603	135
1000002520	613
1000009102	31
1000002830	681
1000018726	983
1000019639	4503
1000002526	4296
1000018722	79
1000019635	4529
1000002838	3476
1000019637	3729
1000018729	4395
1000018728	2720
1000019633	1005
1000002308	648
1000008755	4969
1000014379	3060
1000002652	229
1000002301	701
1000002650	4896
1000008060	2368
1000002304	2785
1000012655	881
1000005832	2083
1000012385	2726
1000005432	2471
1000012387	2949
1000005430	820
1000012381	1130
1000005436	181
1000012383	4118
1000013705	381
1000013254	2362
1000016542	3223
1000013256	3415
1000016540	2609
1000012389	3118
1000013251	3040
1000017979	337
1000018085	3878
1000017010	1705
1000010649	3222
1000017016	5062
1000017014	4745
1000001914	118
1000017018	567
1000009979	2301
1000001910	3765
1000001912	2095
1000018659	4227
1000015076	2814
1000002786	1648
1000012253	2410
1000002781	1912
1000012251	1618
1000013389	1094
1000013387	1208
1000018652	1152
1000002788	2849
1000013383	3999
1000018657	2211
1000013381	573
1000015704	3875
1000015706	4704
1000004159	3702
1000012039	2656
1000012037	3483
1000005944	4351
1000015708	3032
1000012032	945
1000012030	1287
1000004157	4680
1000011736	1886
1000002018	3645
1000006208	3389
1000002014	4604
1000002016	2796
1000006206	3171
1000002010	4776
1000006200	1055
1000002012	3256
1000006202	3757
1000015371	3540
1000014030	4526
1000004154	2502
1000022467	6
1000005750	4601
1000022465	1867
1000022469	3943
1000022203	5137
1000006524	3894
1000006493	4242
1000015631	4412
